p,t,success,alpha,x11,x12,x22,value,const_value,dist_to_constant,category,is_constant_minimizer
0.66,0.95,True,0.4081750991670368,0.9500000028417832,0.9499999844754399,0.9500000200619853,0.2501649114859123,0.2501649114863064,2.006198529524994e-08,constant,True
0.66,0.96,True,0.0001712440347925782,0.9615175340527183,0.9599977094164746,0.9600000007388326,0.27410306492159137,0.27410306492390324,0.0015175340527183723,other,False
0.66,0.97,True,0.02177153207169161,0.9700005834529063,0.9699997507941605,0.9700000108036316,0.3006721023041076,0.3006721023042068,5.834529063220018e-07,constant,True
0.66,0.98,True,0.4920590087598245,0.9799999969080491,0.9799999968342036,0.9800000090350359,0.3307422150299699,0.3307422150301391,9.035035941629133e-09,constant,True
0.66,0.99,True,0.0030149975952248683,0.9899978836706634,0.9900001300378467,0.9899999992325911,0.36614685177989487,0.36614685178092116,2.116329336554479e-06,constant,True
0.66,1.0,True,0.00010000058454638048,0.9999999999875299,0.999999999074977,1.0,0.41551544392979395,0.4155154439336986,9.250229471291505e-10,constant,True
0.67,0.67,True,0.16587867728313704,0.6700000096475207,0.6699999967241981,0.6700000009212229,-1.5753461766885284e-17,0.0,9.64752067122987e-09,constant,True
0.67,0.68,True,0.00010183710259706379,0.6800838021558223,0.6800016791065024,0.6799999996564194,0.0002273275605046753,0.0002273275605344568,8.380215582226569e-05,constant,True
0.67,0.69,True,0.011615973380871869,0.6899992567797448,0.6899999850764884,0.6900000004528882,0.0009142701280802467,0.000914270128128853,7.43220255117194e-07,constant,True
0.67,0.7,True,0.3069628248020545,0.7000000024094956,0.6999999979654667,0.700000001329201,0.0020687819195517074,0.0020687819195775864,2.409495603039602e-09,constant,True
0.67,0.71,True,0.2474946637024934,0.7100002298948291,0.7099999904241249,0.7099999814306639,0.0036995508025348023,0.003699550802546289,2.2989482917346038e-07,constant,True
0.67,0.72,True,0.15716271838375967,0.7199999362582554,0.7200000041333677,0.7200000006747234,0.005816065368486145,0.0058160653685069294,6.374174454926163e-08,constant,True
0.67,0.73,True,0.07422933476538011,0.7299999429747238,0.7300000029104643,0.7299999998991243,0.008428692107952072,0.008428692108139409,5.702527616779918e-08,constant,True
0.67,0.74,True,0.03808934745079179,0.7400000436802036,0.7400000013906689,0.7399999998196278,0.011548764525524603,0.011548764526071134,4.368020356526614e-08,constant,True
0.67,0.75,True,0.05923626779680314,0.7500004629385398,0.7500000128560117,0.7499999965450378,0.015188686459251746,0.015188686459438383,4.62938539835811e-07,constant,True
0.67,0.76,True,0.0528884567651062,0.7599999487170407,0.7599999985279137,0.760000000318116,0.019362052409553736,0.019362052412029065,5.128295932355087e-08,constant,True
0.67,0.77,True,0.07636396005359666,0.7699999555823801,0.7699999966136813,0.7700000008626537,0.024083788422317794,0.024083788422706694,4.441761991547111e-08,constant,True
0.67,0.78,True,0.3793877377071065,0.7799999719610919,0.780000007439699,0.780000001381736,0.02937031790902138,0.029370317909131874,2.8038908084226932e-08,constant,True
0.67,0.79,True,0.39414095520327597,0.7899999979708202,0.7899999974727285,0.7900000041459728,0.035239758143808184,0.035239758144041844,4.145972787306107e-09,constant,True
0.67,0.8,True,0.047745685708178574,0.7999985416623181,0.799999477672575,0.80000005604429,0.04171215464359094,0.04171215464383451,1.4583376819476968e-06,constant,True
0.67,0.81,True,0.4907363596108129,0.8099999301151494,0.8100000107506179,0.8100000441716976,0.048809762940655546,0.04880976294098531,6.988485068415429e-08,constant,True
0.67,0.82,True,0.11951378771815097,0.8199999834388743,0.819999996475536,0.8200000012589478,0.05655739021157561,0.05655739021343845,1.656112569303758e-08,constant,True
0.67,0.83,True,0.4222518231564113,0.8300000011277094,0.829999999449855,0.8300000002016024,0.0649828134168757,0.06498281341692946,1.1277094813522126e-09,constant,True
0.67,0.84,True,0.4820660617691959,0.8399999727668912,0.8400000139489622,0.8399999976253061,0.07411729646355322,0.07411729646370002,2.7233108768065506e-08,constant,True
0.67,0.85,True,0.19043430016756727,0.8499996936008217,0.8500000222250653,0.8500000064978824,0.08399623747970983,0.08399623747980725,3.063991782514819e-07,constant,True
0.67,0.86,True,0.17386207134783555,0.860000020907819,0.8599999726555823,0.8600000105827219,0.0946599896421418,0.09465998964261477,2.734441773011298e-08,constant,True
0.67,0.87,True,0.4528787837394403,0.8699999730405278,0.8700000132945089,0.8699999964619322,0.10615491783841821,0.10615491783870468,2.6959472210208446e-08,constant,True
0.67,0.88,True,0.4982702966334747,0.8799999197183542,0.8799999755306904,0.8800001277783147,0.11853478227497528,0.118534782275354,1.277783147068945e-07,constant,True
0.67,0.89,True,0.1517991554113266,0.8900000049654182,0.8899999982433894,0.8900000004696738,0.13186258605011586,0.1318625860501525,4.9654181877301085e-09,constant,True
0.67,0.9,True,0.367931172151948,0.8999999686021761,0.8999999987662519,0.900000012074901,0.14621309899781654,0.14621309899812557,3.1397823896384125e-08,constant,True
0.67,0.91,True,0.26579868216419467,0.9100002624385533,0.9100000123271124,0.909999956678593,0.16167639871254355,0.16167639871283093,2.624385532223883e-07,constant,True
0.67,0.92,True,0.37703237786609495,0.9200000978211814,0.9199999838720523,0.9199999836905823,0.1783629994623056,0.1783629994624968,9.782118137735551e-08,constant,True
0.67,0.93,True,0.035783326075725,0.9299996620604224,0.9299999529325322,0.9300000039585061,0.19641157372946996,0.19641157373014795,3.379395776548222e-07,constant,True
0.67,0.94,True,0.14049289745714846,0.9400000087130028,0.9400000053771168,0.9399999980091396,0.21600114757168384,0.2160011475719899,8.71300287474952e-09,constant,True
0.67,0.95,True,0.4949779785854827,0.9499999818718899,0.950000016697417,0.9499999846830933,0.23737157614722612,0.237371576147477,1.8128110013115872e-08,constant,True
0.67,0.96,True,0.009347758403958068,0.9600020500021524,0.9599999864012243,0.9600000000737574,0.2608608211790862,0.26086082117993165,2.0500021524760825e-06,constant,True
0.67,0.97,True,0.07474972256736703,0.9700002132544051,0.969999804934782,0.9700000301258851,0.28698095015435604,0.28698095015509306,2.1325440513475513e-07,constant,True
0.67,0.98,True,0.4946246023091207,0.9799999985785375,0.9800000003762088,0.9800000006246548,0.3166021544754257,0.3166021544758828,1.421462503259363e-09,constant,True
0.67,0.99,True,0.49996397677743,0.9900000260167368,0.9899999768673935,0.9900000202490922,0.35155788282134137,0.35155788282152267,2.6016736764944426e-08,constant,True
0.67,1.0,True,0.00010000019920557367,0.9999999999999443,0.9999999993164663,1.0,0.400477566566284,0.4004775665692031,6.835336741062292e-10,constant,True
0.68,0.68,True,0.2825574259035724,0.6799999993721345,0.6800000000832593,0.6800000000326852,-2.2290573941830307e-17,0.0,6.278655373392894e-10,constant,True
0.68,0.69,True,0.48300298299779926,0.6899999748341015,0.6900000528816673,0.6899999231543114,0.00023107512305995954,0.0002310751230755262,7.684568859023244e-08,constant,True
0.68,0.7,True,0.46987910300866875,0.700000010880908,0.6999999841474129,0.7000000195531407,0.0009297194699881654,0.0009297194700052802,1.955314077317638e-08,constant,True
0.68,0.71,True,0.47000931415285324,0.7100000007512463,0.709999998718009,0.7100000016812671,0.0021046209083868095,0.0021046209084549204,1.6812671255195255e-09,constant,True
0.68,0.72,True,0.03953714717890625,0.7199996302761648,0.7199999558095369,0.7200000042642184,0.0037652680298162107,0.003765268029896588,3.6972383521405305e-07,constant,True
0.68,0.73,True,0.059921066649587344,0.730000139806205,0.7300000179147681,0.7299999971475528,0.005922027324873302,0.005922027325010356,1.3980620505726904e-07,constant,True
0.68,0.74,True,0.47040344058125677,0.7400000199754215,0.7399999973825759,0.7399999888884076,0.00858623229828504,0.008586232298423058,1.9975421539086824e-08,constant,True
0.68,0.75,True,0.0177349328245652,0.7500000142352182,0.7500000025601863,0.7499999998983897,0.011770286785767152,0.011770286787271296,1.4235218226410495e-08,constant,True
0.68,0.76,True,0.22990384088304483,0.7600000083164961,0.7599999956062712,0.7600000018821492,0.015487785295334115,0.015487785295343157,8.316496047378052e-09,constant,True
0.68,0.77,True,0.3835814033589627,0.7700000303873543,0.7700000884280894,0.7699998781794555,0.01975365386139829,0.019753653861501713,1.2182054454079605e-07,constant,True
0.68,0.78,True,0.21749348140625194,0.7800000410604521,0.7799999853054809,0.7800000049959316,0.024584315903238608,0.024584315903407927,4.1060452038443884e-08,constant,True
0.68,0.79,True,0.0710523621377868,0.79000001205407,0.7899999965696263,0.790000000453395,0.029997888693383396,0.029997888693798883,1.2054069964406722e-08,constant,True
0.68,0.8,True,0.07120309643490307,0.7999997653166964,0.7999997412278415,0.8000000410544642,0.03601441774879541,0.036014417749072845,2.587721585900482e-07,constant,True
0.68,0.81,True,0.236256549085653,0.8100000387192579,0.8099999958077192,0.8099999988878173,0.04265615860139363,0.0426561586017046,3.871925779996843e-08,constant,True
0.68,0.82,True,0.2274352630888518,0.8200000262840185,0.819999972974869,0.8200000136331577,0.04994791842928592,0.04994791842963891,2.702513091090708e-08,constant,True
0.68,0.83,True,0.47862626712092865,0.8300000321666275,0.8299999808440701,0.8300000080615858,0.05791747418840752,0.057917474188610894,3.2166627583762875e-08,constant,True
0.68,0.84,True,0.03486632851260782,0.839999532540633,0.8399997782349534,0.8400000166328997,0.06659608979079323,0.06659608979086248,4.6745936699288393e-07,constant,True
0.68,0.85,True,0.4461749759067198,0.8499999986062406,0.85000000157737,0.8499999983544945,0.07601916335987477,0.0760191633624507,1.6455055096287197e-09,constant,True
0.68,0.86,True,0.17525093378654294,0.8600000391400509,0.8599999752367203,0.860000008756119,0.08622704808035908,0.08622704808073935,3.914005086702588e-08,constant,True
0.68,0.87,True,0.40720667581454745,0.870000004286127,0.8700000020245767,0.8699999951947766,0.09726610883180811,0.09726610883231028,4.80522344137313e-09,constant,True
0.68,0.88,True,0.018759792560022005,0.8800000053084769,0.8799999861711695,0.880000000525758,0.10919010582316055,0.10919010582444058,1.3828830525142166e-08,constant,True
0.68,0.89,True,0.11184822640305209,0.8900000065832164,0.8900000077591402,0.8899999979411308,0.12206204215452024,0.12206204215472036,7.759140219221194e-09,constant,True
0.68,0.9,True,0.11153313639730336,0.9000000297672048,0.8999999882102298,0.90000000249065,0.13595668765783833,0.13595668765817445,2.9767204812181092e-08,constant,True
0.68,0.91,True,0.4398209145305367,0.9100000456123203,0.9100000169638905,0.9099999452435191,0.1509641199280835,0.15096411992836076,5.475648090502716e-08,constant,True
0.68,0.92,True,0.07517376950004798,0.9199998549982685,0.9199999974015829,0.9200000013801939,0.1671948532331171,0.16719485323350763,1.4500173151077433e-07,constant,True
0.68,0.93,True,0.4993078475902967,0.9299999973915517,0.9300000030920641,0.9299999964266579,0.18478756005647612,0.1847875600566399,3.5733421777095487e-09,constant,True
0.68,0.94,True,0.24019893709327314,0.9399999819175214,0.9400000073079213,0.9399999971864726,0.20392126645380393,0.20392126645396286,1.808247851453615e-08,constant,True
0.68,0.95,True,0.48948004162463987,0.9500000031989071,0.9499999910303588,0.9500000142592073,0.22483582758488674,0.22483582758493098,1.4259207370415083e-08,constant,True
0.68,0.96,True,0.44362349998737094,0.9600000021475805,0.9600000020691076,0.9599999953349954,0.2478692051728049,0.24786920517286676,4.665004604831324e-09,constant,True
0.68,0.97,True,0.009581758293302267,0.9700004305565977,0.9700000050419871,0.9699999998617689,0.2735334667025051,0.2735334667035092,4.305565977080761e-07,constant,True
0.68,0.98,True,0.4970479856314631,0.9799999960695324,0.9799999989826298,0.9800000058493377,0.3026988035795828,0.3026988035797801,5.849337680885469e-09,constant,True
0.68,0.99,True,0.49999222200894317,0.9900000021909732,0.9899999985267477,0.9900000007555587,0.3371986644808844,0.3371986644809011,2.190973180660194e-09,constant,True
0.68,1.0,True,0.0001000000000008692,0.9999999999904994,0.9999999999515332,1.0,0.38566248078388093,0.3856624807841079,4.846678614001121e-11,constant,True
0.69,0.69,True,0.47585539972514346,0.6900000007841278,0.6899999993416523,0.690000000549054,-4.561797057347669e-17,0.0,7.841278737430457e-10,constant,True
0.69,0.7,True,0.19301619084845278,0.7000000001302754,0.6999999957915186,0.7000000020056457,0.00023516936956967708,0.0002351693695725153,4.20848134119467e-09,constant,True
0.69,0.71,True,0.49618361171034536,0.7099999925208758,0.7100000010259654,0.7100000052316022,0.0009465958306219158,0.00094659583066491,7.479124208842336e-09,constant,True
0.69,0.72,True,0.14317271974737547,0.7199998045930376,0.720000011971523,0.7200000014544622,0.0021437679746730874,0.0021437679747491854,1.9540696238884436e-07,constant,True
0.69,0.73,True,0.47798899253495947,0.7300000190802515,0.7299999937463374,0.7299999954539057,0.003837052292461044,0.0038370522925055273,1.9080251489889122e-08,constant,True
0.69,0.74,True,0.4670202647774539,0.7399999899897243,0.7399999973960544,0.7400000122480014,0.006037782288469934,0.006037782288561026,1.2248001390879892e-08,constant,True
0.69,0.75,True,0.08601402291474278,0.749999975015244,0.750000000621402,0.7500000001036549,0.008758361799886653,0.008758361800051975,2.4984756041845912e-08,constant,True
0.69,0.76,True,0.27296023758616744,0.7600000496219665,0.7599999838222447,0.760000005152062,0.012012385330578157,0.012012385330766295,4.9621966535795536e-08,constant,True
0.69,0.77,True,0.3992244796746519,0.7700000011698458,0.7699999996847771,0.7699999999012559,0.01581477891940504,0.015814778919567618,1.1698457758058112e-09,constant,True
0.69,0.78,True,0.014770281176685949,0.7800003003803957,0.7800000138463935,0.7799999995138859,0.02018196598256167,0.020181965984116586,3.0038039566804287e-07,constant,True
0.69,0.79,True,0.0776392106229233,0.7900000314202029,0.7899999818749663,0.79000000282819,0.025132063796919686,0.02513206379715026,3.14202028839361e-08,constant,True
0.69,0.8,True,0.43655118515492086,0.8000000002321488,0.8000000009726282,0.7999999983529174,0.030685117874960262,0.030685117875066864,1.6470826924575022e-09,constant,True
0.69,0.81,True,0.06746863987760285,0.8099994980333158,0.8099998267527821,0.8100000276959187,0.036863383750072365,0.03686338375034123,5.019666842187576e-07,constant,True
0.69,0.82,True,0.49957174856211506,0.8199999017016586,0.8200000322354584,0.8200000335999044,0.04369166860062956,0.043691668600918124,9.82983413555516e-08,constant,True
0.69,0.83,True,0.1078847624007614,0.8300000144481926,0.8299999787013207,0.8300000049395095,0.05119774938218745,0.05119774938253288,2.129867926470297e-08,constant,True
0.69,0.84,True,0.4999999952181541,0.8399999994347858,0.8399999996835654,0.8400000011980662,0.059412890007423544,0.05941289000742718,1.1980662018018506e-09,constant,True
0.69,0.85,True,0.28119578531632866,0.8500000174947925,0.8500000055065052,0.8499999930138208,0.06837248860139486,0.06837248860165818,1.7494792503569556e-08,constant,True
0.69,0.86,True,0.1766554849078791,0.860000030437535,0.8599999710515831,0.8600000110205016,0.0781168983422128,0.07811689834258928,3.0437535047944664e-08,constant,True
0.69,0.87,True,0.1637466805712358,0.8699999821629093,0.869999997373433,0.8700000017110134,0.08869248411564573,0.08869248411680299,1.7837090693362256e-08,constant,True
0.69,0.88,True,0.49999999658459465,0.8799999990252995,0.8800000004800093,0.8800000000144919,0.10015300613151927,0.10015300613157598,9.747005424998179e-10,constant,True
0.69,0.89,True,0.44737509034046385,0.8900000095426351,0.8900000005258643,0.8899999928944239,0.1125614674843988,0.11256146748449837,9.54263512653597e-09,constant,True
0.69,0.9,True,0.24964068542693668,0.8999999957544723,0.9000000013718733,0.8999999995563877,0.125992638010043,0.12599263801059524,4.245527707169572e-09,constant,True
0.69,0.91,True,0.2661528585802003,0.91000026382361,0.9100000106844048,0.9099999575468005,0.14053659530320822,0.14053659530342416,2.6382360995835796e-07,constant,True
0.69,0.92,True,0.07344773393669647,0.9200000080588097,0.9199999964622579,0.9200000005069068,0.15630385362652302,0.1563038536312137,8.058809619626572e-09,constant,True
0.69,0.93,True,0.49901793269630834,0.9300000267296614,0.9299999871343976,0.9299999991089551,0.17343308547659267,0.17343308547698863,2.6729661373181557e-08,constant,True
0.69,0.94,True,0.49942824759548743,0.9400000033748251,0.9400000008219281,0.9399999949995221,0.1921033168964885,0.1921033168969543,5.000477809602444e-09,constant,True
0.69,0.95,True,0.03362945978190099,0.9500001558108178,0.949999985020197,0.9500000008536237,0.21255440305001924,0.21255440305056508,1.5581081780347006e-07,constant,True
0.69,0.96,True,0.2603016759192028,0.9600002526475736,0.9599998959163455,0.9600000419674489,0.23512430566069256,0.23512430566114348,2.5264757363974155e-07,constant,True
0.69,0.97,True,0.45733771428209297,0.9700000006945645,0.9700000011884574,0.9699999975034712,0.2603250922144086,0.2603250922144286,2.4965287614975296e-09,constant,True
0.69,0.98,True,0.009726830214856241,0.9800043162512504,0.9800007481557195,0.9799999848859976,0.28902695411291246,0.28902695411334234,4.316251250413572e-06,constant,True
0.69,0.99,True,0.4979747015276299,0.9900000045544953,0.989999993043377,0.9900000093192939,0.3230633400367287,0.3230633400371059,9.319293892140479e-09,constant,True
0.69,1.0,True,0.0001,0.9999999989626224,1.0,1.0,0.37106368136300166,0.37106368136300183,1.0373776282435188e-09,constant,True
0.7,0.7,True,0.4952708437415135,0.7000000010073875,0.6999999990084584,0.7000000009769987,-1.1691583296427094e-17,0.0,1.0073875067462268e-09,constant,True
0.7,0.71,True,0.4681783763123933,0.7100000101832424,0.7099999961284049,0.7099999989245465,0.00023964085833879967,0.00023964085834144068,1.0183242471484277e-08,constant,True
0.7,0.72,True,0.06680746556449309,0.7200000790418516,0.7200000168280877,0.7199999971848315,0.0009650273996232806,0.0009650273996749982,7.904185161944355e-08,constant,True
0.7,0.73,True,0.24802215874115108,0.7300000397717921,0.7300000044142719,0.7299999927612684,0.0021865261146597646,0.0021865261146803774,3.977179208192183e-08,constant,True
0.7,0.74,True,0.008133495870416703,0.7400001751146758,0.7400000140861522,0.739999999752771,0.003915470507117923,0.003915470507984888,1.7511467576003525e-07,constant,True
0.7,0.75,True,0.07216046077317957,0.7499999989643936,0.7500000093982105,0.7499999985442464,0.006164264416687796,0.0061642644167248855,9.39821054313228e-09,constant,True
0.7,0.76,True,0.4941653602592681,0.7599999851869276,0.7600000255391842,0.7599999642370378,0.0089465023446561,0.008946502344688493,3.5762962258267805e-08,constant,True
0.7,0.77,True,0.03863227892102389,0.7700000682537205,0.7700000014909517,0.7699999997670562,0.01227711032977118,0.012277110330738847,6.825372045327072e-08,constant,True
0.7,0.78,True,0.47668163226353666,0.7799999793895901,0.7800000073046495,0.7800000037925637,0.016172511792458717,0.016172511792536842,2.06104099342852e-08,constant,True
0.7,0.79,True,0.08412421879924183,0.790000376792323,0.7899998206156985,0.7900000297740323,0.02065082400267559,0.020650824002819645,3.767923230091341e-07,constant,True
0.7,0.8,True,0.42604089532451117,0.7999999998813284,0.7999999833369058,0.8000000248018322,0.02573209247779729,0.025732092477985274,2.4801832143594993e-08,constant,True
0.7,0.81,True,0.49999999898204867,0.8100000000409121,0.8100000003195165,0.8099999993198551,0.031438572750478656,0.031438572750508806,6.801449403681659e-10,constant,True
0.7,0.82,True,0.15961931218560552,0.8199999674236542,0.8199999413545979,0.8200000234527264,0.03779507199817309,0.0377950719983349,5.864540209010727e-08,constant,True
0.7,0.83,True,0.29109077198572514,0.8299999979668847,0.8299999980133002,0.8300000019743046,0.044829367177183214,0.04482936717719864,2.0331152317254464e-09,constant,True
0.7,0.84,True,0.022791906940118054,0.8399973142312701,0.8399993870290435,0.8400000300537704,0.052572722199036526,0.05257272219934198,2.6857687298598165e-06,constant,True
0.7,0.85,True,0.3825074873757693,0.8499999993677401,0.8500000005643136,0.8499999995423173,0.06106053519042849,0.06106053519082212,6.322599110930582e-10,constant,True
0.7,0.86,True,0.4522875327184648,0.8599999984541201,0.8600000018688975,0.8599999979641183,0.07033315932800178,0.07033315932900239,2.0358816854582074e-09,constant,True
0.7,0.87,True,0.11580456263744357,0.8699999770197936,0.8700000029254127,0.8699999996256943,0.08043695949864782,0.08043695950046509,2.298020640445486e-08,constant,True
0.7,0.88,True,0.03399198232051794,0.8799991905917629,0.8799999249374391,0.8800000062847526,0.09142569591241213,0.0914256959124873,8.094082371012945e-07,constant,True
0.7,0.89,True,0.48855076016877114,0.8899999956106074,0.8900000066331691,0.8899999913323836,0.10336237166253368,0.10336237166265871,8.667616402391332e-09,constant,True
0.7,0.9,True,0.1262100815608776,0.9000000108901792,0.9000000108692476,0.8999999966324778,0.11632175658557506,0.1163217565860046,1.0890179202860395e-08,constant,True
0.7,0.91,True,0.12421580384903022,0.909999996867185,0.9100000073669137,0.9099999979729583,0.13039392827573495,0.13039392827608268,7.366913634676564e-09,constant,True
0.7,0.92,True,0.07419180546312988,0.9199984580638685,0.9199998616609895,0.9200000320741096,0.1456894010006406,0.14568940100112143,1.5419361315549551e-06,constant,True
0.7,0.93,True,0.47998398546302207,0.9300000499180496,0.930000033527094,0.929999895579327,0.16234684724408,0.1623468472441454,1.0442067299720748e-07,constant,True
0.7,0.94,True,0.48169694152227055,0.9399999987167112,0.9399999970216368,0.9400000066444137,0.18054529306134592,0.18054529306136022,6.644413796941251e-09,constant,True
0.7,0.95,True,0.4999999929159364,0.9500000419431103,0.9500000119827435,0.9499999340904662,0.2005245936117443,0.20052459361222003,6.590953371965469e-08,constant,True
0.7,0.96,True,0.2603164675475779,0.9600002397031121,0.9599999017937249,0.9600000394346984,0.22262271061965527,0.22262271062004751,2.397031121370574e-07,constant,True
0.7,0.97,True,0.47274487310793883,0.9700000242823776,0.9700000007380207,0.9699999791552558,0.2473517115704033,0.2473517115705816,2.42823776641643e-08,constant,True
0.7,0.98,True,0.48216067148216574,0.9799999946716165,0.9800000045974738,0.9799999960578816,0.2755817878666384,0.2755817878667445,5.328383512193113e-09,constant,True
0.7,0.99,True,0.35052233761133356,0.9899999995996889,0.9900000000855793,0.99000000002395,0.3091463881873202,0.3091463881877571,4.0031111758764837e-10,constant,True
0.7,1.0,True,0.00010000004999,0.9999703191246693,0.9999999999235987,0.9999999999999998,0.3566749439074572,0.35667494391094945,2.9680875330728718e-05,constant,True
0.71,0.71,True,0.4999999877649634,0.7100000005189963,0.7099999999997364,0.7099999994815293,-2.7151301030626627e-17,0.0,5.189962903884293e-10,constant,True
0.71,0.72,True,0.46957758023165197,0.7199999889972349,0.7200000022867054,0.7200000045739054,0.0002445246746491129,0.0002445246746570588,1.100276503240849e-08,constant,True
0.71,0.73,True,0.49602432721466616,0.7300000848413289,0.7299999611182191,0.7299999943491601,0.0009851615229375414,0.0009851615229860937,8.48413289622485e-08,constant,True
0.71,0.74,True,0.21789987240124692,0.7400000228518356,0.7400000046240819,0.7399999956494282,0.0022332440496024087,0.0022332440496142213,2.285183564598725e-08,constant,True
0.71,0.75,True,0.4621123478918663,0.7500000083251729,0.7499999990172712,0.7499999955432851,0.004001176091647331,0.004001176091678035,8.325172884404708e-09,constant,True
0.71,0.76,True,0.07122766112266474,0.7600001792460154,0.7599999643851086,0.7600000044077909,0.006302552152829202,0.006302552152965143,1.792460153637876e-07,constant,True
0.71,0.77,True,0.2387845549898134,0.7700003928162349,0.769999967103821,0.7699999819842712,0.00915229827223406,0.009152298272339113,3.928162348731945e-07,constant,True
0.71,0.78,True,0.03891859009918433,0.7800000221357143,0.7799999990354836,0.7800000000409492,0.012566837867163871,0.012566837867460755,2.2135714261573014e-08,constant,True
0.71,0.79,True,0.4750803018373673,0.7900000192223186,0.7899999973298459,0.7899999890871873,0.016564288210989098,0.016564288211067077,1.922231851470002e-08,constant,True
0.71,0.8,True,0.223104397484565,0.8000000119906164,0.7999999955407259,0.8000000015722184,0.021164694819525584,0.02116469481955631,1.1990616388679598e-08,constant,True
0.71,0.81,True,0.21590017307224027,0.810000031416986,0.8099999911351806,0.8100000024995331,0.02639031322528076,0.026390313225403497,3.1416985901699945e-08,constant,True
0.71,0.82,True,0.40618176908919396,0.8199998242236458,0.8200000531868791,0.8200000094799631,0.032265950606424426,0.03226595060655322,1.7577635413879023e-07,constant,True
0.71,0.83,True,0.13473781711837407,0.8300000506697714,0.8299999919107284,0.8300000012903811,0.038819383918604296,0.03881938391874061,5.066977148970864e-08,constant,True
0.71,0.84,True,0.0322208635274588,0.8399989225191102,0.840000109833093,0.8399999938806246,0.0460818770740407,0.046081877074207606,1.077480889732918e-06,constant,True
0.71,0.85,True,0.06841532983704672,0.849999967229321,0.8499999960801432,0.8500000007512983,0.05408882819814217,0.054088828199011244,3.277067894824626e-08,constant,True
0.71,0.86,True,0.3815825766776744,0.8600000098013598,0.86000000193629,0.8599999938777894,0.06288059047013977,0.06288059047051517,9.80135983486008e-09,constant,True
0.71,0.87,True,0.09100520214867734,0.8700000084835535,0.8700000012640658,0.8699999996575777,0.07250352877174362,0.07250352877530165,8.483553526339449e-09,constant,True
0.71,0.88,True,0.46685277662373215,0.8800000012345691,0.8800000008303271,0.8799999975960163,0.08301140331965179,0.08301140332064735,2.4039836787892455e-09,constant,True
0.71,0.89,True,0.3307421516164403,0.8899999573819865,0.8900000235889934,0.8899999870928962,0.09446721720385928,0.09446721720414242,4.2618013562645274e-08,constant,True
0.71,0.9,True,0.05011029033284165,0.9000002356112772,0.9000000491021442,0.8999999941636387,0.10694574026079706,0.1069457402608119,2.356112771551011e-07,constant,True
0.71,0.91,True,0.00010294866338413069,0.9090511933515334,0.9100016734645014,0.9099999996650876,0.12053705008374636,0.12053705008421363,0.000948806648466638,other,False
0.71,0.92,True,0.05129902998824878,0.9199998554848792,0.9199999971923977,0.9200000007255813,0.13535166094174897,0.1353516609425759,1.4451512087010343e-07,constant,True
0.71,0.93,True,0.497982066097496,0.9299999960921806,0.9300000054824189,0.9299999929676348,0.151528245318533,0.15152824531892345,7.032365245684957e-09,constant,True
0.71,0.94,True,0.24051936542088706,0.9399999754675233,0.9400000135154163,0.939999993899705,0.16924582926910575,0.16924582926946197,2.4532476605720888e-08,constant,True
0.71,0.95,True,0.499906702283573,0.9500000037458952,0.9499999939543672,0.9500000083429894,0.18874426795330537,0.1887442679536454,8.342989410436985e-09,constant,True
0.71,0.96,True,0.00010027710753519707,0.9592019669684091,0.9599999676755712,0.9600000000139873,0.21036152309368736,0.21036152309479653,0.0007980330315908724,other,False
0.71,0.97,True,0.008478200844840248,0.9699922380610557,0.9700005882756518,0.9699999905068166,0.2346096621779143,0.23460966217865434,7.761938944250701e-06,constant,True
0.71,0.98,True,0.49341609499756534,0.9800000438795203,0.9800000043326352,0.9799999499315706,0.26235887660787605,0.2623588766081407,5.006842940247225e-08,constant,True
0.71,0.99,True,0.04040220756950898,0.9899998085019882,0.9899999827945358,0.9900000017880012,0.2954426150615368,0.2954426150624771,1.914980117811993e-07,constant,True
0.71,1.0,True,0.0001000870074951775,0.9999999065615144,0.9999999999997654,1.0,0.34249030891902565,0.3424903089190409,9.34384856154935e-08,constant,True
0.72,0.72,True,0.11783402694391298,0.7199999759581284,0.7199999966153162,0.7200000013331901,-2.939555595520908e-17,0.0,2.4041871604651988e-08,constant,True
0.72,0.73,True,0.4257017765848356,0.7299999991667949,0.7299999956369246,0.7300000069251552,0.00024986123045302286,0.0002498612304689049,6.9251552270443995e-09,constant,True
0.72,0.74,True,0.28657672629006814,0.7400000005221239,0.7400000003995559,0.7399999995947466,0.0010071681392366163,0.0010071681392370656,5.221238996711008e-10,constant,True
0.72,0.75,True,0.49130382037840303,0.7500000246308787,0.7499999828502448,0.7500000101499277,0.002284324563382671,0.00228432456344059,2.4630878669995582e-08,constant,True
0.72,0.76,True,0.08161069980386441,0.7599999999484099,0.7600000061758913,0.7599999989026537,0.004094925006843152,0.004094925006867561,6.175891242854448e-09,constant,True
0.72,0.77,True,0.49998979058445336,0.7700000359318689,0.7699999701847879,0.7700000236971536,0.006453895508258664,0.006453895508381449,3.593186892469902e-08,constant,True
0.72,0.78,True,0.05740574470945968,0.7800005078824559,0.7799998709815542,0.7800000138306918,0.009377659485514177,0.00937765948564312,5.078824558690798e-07,constant,True
0.72,0.79,True,0.03908489560657628,0.7900010400012495,0.789999774797738,0.7900000165989087,0.012884334211218502,0.0128843342113893,1.0400012494526933e-06,constant,True
